Date,1301.T,1305.T,1306.T,1308.T,1309.T,1311.T,1319.T,1320.T,1321.T,1322.T,1325.T,1326.T,1328.T,1329.T,1330.T,1332.T,1333.T,1343.T,1345.T,1346.T,1348.T,1349.T,1356.T,1357.T,1358.T,1360.T,1364.T,1365.T,1366.T,1367.T,1368.T,1369.T,1375.T,1376.T,1377.T,1379.T,1380.T,1381.T,1382.T,1383.T,1384.T
2023-01-19,3427.235595703125,1891.596923828125,1873.262939453125,1848.1114501953125,41350.0,900.5093383789062,313.4010314941406,25888.205078125,25981.00390625,7778.0,164.98165893554688,22745.0,6089.0,2577.192138671875,26020.38671875,480.30047607421875,721.287353515625,1681.6571044921875,1581.4410400390625,25864.888671875,1850.3133544921875,13047.638671875,929.4000244140625,380.0,24023.04296875,927.5,17302.095703125,20125.0,988.0,18225.0,1349.0,25128.2109375,968.8080444335938,1361.1544189453125,3767.174072265625,1741.5794677734375,1040.990234375,2680.24755859375,1728.8377685546875,2918.380859375,688.9072265625
2023-01-20,3450.17578125,1901.419677734375,1883.0926513671875,1858.869873046875,41780.0,905.8394775390625,313.4010314941406,26030.837890625,26123.6796875,7980.0,165.39932250976562,23155.0,6197.0,2591.736328125,26167.87890625,481.2153015136719,727.2880859375,1688.1771240234375,1584.053466796875,26012.44140625,1860.135498046875,13169.578125,921.5,375.0,24301.0546875,917.0,17399.37890625,20365.0,977.0,18445.0,1333.0,25299.703125,972.679443359375,1372.33447265625,3781.336669921875,1741.5794677734375,1020.5787353515625,2681.153564453125,1708.4112548828125,2897.584716796875,711.3325805664062
2023-01-23,3473.11572265625,1921.5330810546875,1900.8797607421875,1877.5802001953125,41610.0,914.8817138671875,313.4010314941406,26392.181640625,26475.609375,8045.0,166.73590087890625,23275.0,6225.0,2627.39404296875,26524.712890625,481.2153015136719,727.588134765625,1701.651123046875,1599.2933349609375,26355.15234375,1878.8443603515625,13178.6103515625,901.9000244140625,365.0,24941.466796875,891.7000122070312,17608.541015625,20925.0,950.0,18785.0,1306.0,25633.158203125,980.4221801757812,1443.140625,3776.615478515625,1748.0745849609375,1031.2705078125,2683.870849609375,1726.9808349609375,2949.079833984375,728.3758544921875
2023-01-24,3505.231689453125,1947.2596435546875,1927.09228515625,1903.306884765625,41910.0,931.0625,320.1898498535156,26782.048828125,26856.07421875,8145.0,168.32305908203125,23405.0,6275.0,2667.274169921875,26919.609375,485.7896423339844,730.5885620117188,1727.72998046875,1625.8536376953125,26735.939453125,1905.5045166015625,13205.708984375,876.7999877929688,354.0,25671.244140625,865.5999755859375,17846.88671875,21535.0,923.0,19305.0,1271.0,25999.958984375,985.2612915039062,1459.9105224609375,3771.89501953125,1746.2188720703125,1032.242431640625,2683.870849609375,1727.909423828125,2934.2255859375,737.3460083007812
2023-01-25,3505.231689453125,1954.2760009765625,1935.9859619140625,1910.3232421875,42210.0,931.7288208007812,320.1898498535156,26862.875,26936.921875,8238.0,169.5760955810547,23380.0,6270.0,2672.435302734375,26976.703125,485.7896423339844,729.6884765625,1719.4715576171875,1618.0166015625,26807.333984375,1911.117431640625,13323.1337890625,871.0,352.0,25820.177734375,860.9000244140625,17919.8515625,21655.0,917.0,19445.0,1263.0,26076.17578125,981.3899536132812,1482.2703857421875,3828.544189453125,1745.291015625,1032.242431640625,2689.3056640625,1756.6925048828125,2938.1865234375,727.4788818359375
2023-01-26,3491.4677734375,1952.4049072265625,1931.773193359375,1909.85546875,42440.0,929.9203491210938,320.1898498535156,26824.837890625,26898.875,8237.0,171.7480010986328,23435.0,6269.0,2669.6201171875,26957.671875,487.61932373046875,731.4886474609375,1713.8212890625,1614.968505859375,26793.056640625,1908.77880859375,13478.9375,873.0999755859375,352.0,25760.603515625,863.0999755859375,17876.07421875,21590.0,919.0,19420.0,1264.0,26042.830078125,989.1326293945312,1491.5867919921875,3880.472900390625,1744.3631591796875,1032.242431640625,2686.588134765625,1800.3310546875,2946.109130859375,724.787841796875
2023-01-27,3473.11572265625,1958.485595703125,1936.9219970703125,1913.129638671875,42800.0,931.0625,316.4699401855469,26858.12109375,26955.9453125,8280.0,172.08212280273438,23265.0,6239.0,2673.37353515625,27000.494140625,484.8747863769531,730.2884521484375,1737.72705078125,1630.643798828125,26831.134765625,1913.9237060546875,13286.51171875,868.4000244140625,352.0,25835.072265625,860.0,17900.39453125,21650.0,916.0,19520.0,1256.0,26085.703125,990.1004638671875,1458.9788818359375,3871.03125,1740.6517333984375,1038.0743408203125,2677.5302734375,1791.04638671875,2970.8662109375,726.5818481445312
2023-01-30,3496.0556640625,1958.485595703125,1936.4539794921875,1913.129638671875,42080.0,926.7793579101562,316.4699401855469,26886.6484375,26984.48046875,8141.0,168.9077911376953,23295.0,6239.0,2678.065185546875,27024.28125,486.7044372558594,730.2884521484375,1747.289306640625,1641.964599609375,26854.935546875,1913.9237060546875,13249.859375,869.0,351.0,25879.751953125,859.2999877929688,17914.98828125,21715.0,915.0,19490.0,1258.0,26090.466796875,1006.5537109375,1480.406982421875,3875.751953125,1754.5694580078125,1036.13037109375,2629.5234375,1799.4027099609375,2980.76904296875,715.8176879882812
2023-01-31,3514.40771484375,1949.1304931640625,1930.368896484375,1905.1778564453125,41550.0,938.2011108398438,314.5169982910156,26791.556640625,26879.853515625,8090.0,167.65478515625,23210.0,6212.0,2666.8046875,26910.095703125,493.10845947265625,739.589599609375,1714.255859375,1614.5330810546875,26750.21875,1905.972412109375,13327.744140625,876.0999755859375,353.0,25730.818359375,864.7999877929688,17812.83984375,21555.0,920.0,19335.0,1266.0,26028.5390625,1015.2643432617188,1472.02197265625,3913.51806640625,1752.7137451171875,1030.2984619140625,2629.5234375,1829.1141357421875,3030.283447265625,749.9041748046875
2023-02-01,3537.34765625,1947.727294921875,1927.09228515625,1903.7745361328125,41320.0,926.1130981445312,314.5169982910156,26829.59375,26922.65625,8089.0,169.5760955810547,23345.0,6248.0,2670.08935546875,26962.431640625,490.36395263671875,732.0886840820312,1722.9490966796875,1620.629150390625,26797.81640625,1903.6337890625,13327.744140625,878.2999877929688,352.0,25770.53515625,862.5999755859375,17807.974609375,21595.0,919.0,19315.0,1270.0,26042.830078125,1002.6824340820312,1499.9718017578125,3922.959716796875,1741.5794677734375,1029.326416015625,2644.921630859375,1854.1832275390625,3040.186279296875,781.2998046875
2023-02-02,3486.87939453125,1941.1788330078125,1919.1348876953125,1896.2904052734375,41190.0,924.3046264648438,315.260986328125,26877.138671875,26979.724609375,8011.0,167.65478515625,23365.0,6242.0,2677.126953125,27000.494140625,483.95989990234375,723.3876953125,1715.5595703125,1616.7100830078125,26835.892578125,1896.6180419921875,13341.490234375,883.5,351.0,25869.82421875,858.5999755859375,17817.701171875,21680.0,914.0,19180.0,1278.0,26128.578125,1005.5860595703125,1511.1517333984375,3889.91455078125,1747.1466064453125,1023.4946899414062,2645.82763671875,1855.11181640625,3055.04052734375,778.6087036132812
2023-02-03,3385.943603515625,1945.3885498046875,1924.28369140625,1900.500244140625,40810.0,930.8721313476562,314.5169982910156,26981.73828125,27070.0859375,7900.0,168.74072265625,22895.0,6125.0,2686.979736328125,27124.1953125,480.30047607421875,717.0869140625,1717.29833984375,1613.662109375,26954.890625,1902.698486328125,13465.1923828125,879.5999755859375,348.0,26078.33203125,852.0,17788.515625,21850.0,909.0,19240.0,1273.0,26200.029296875,1005.5860595703125,1499.0401611328125,3790.778076171875,1729.5174560546875,1023.4946899414062,2676.62451171875,1854.1832275390625,3050.089599609375,796.5490112304688
2023-02-06,3326.2998046875,1952.87255859375,1934.113525390625,1908.919921875,40500.0,933.6324462890625,314.5169982910156,27148.14453125,27241.294921875,7974.0,167.48770141601562,23000.0,6150.0,2702.462646484375,27276.447265625,484.8747863769531,731.1885375976562,1732.5111083984375,1626.724853515625,27116.724609375,1909.71435546875,13359.8154296875,871.0,344.0,26396.056640625,841.4000244140625,17885.80078125,22105.0,896.0,19415.0,1261.0,26342.939453125,1007.5216064453125,1486.9285888671875,3842.70654296875,1736.012451171875,1028.3546142578125,2661.22607421875,1838.3990478515625,2990.671875,798.343017578125
2023-02-07,3340.063720703125,1958.485595703125,1938.326171875,1913.129638671875,40660.0,940.3902587890625,314.5169982910156,27143.388671875,27231.783203125,7930.0,167.153564453125,23070.0,6172.0,2701.9931640625,27281.203125,481.2153015136719,715.5867309570312,1731.641845703125,1620.629150390625,27111.96484375,1914.391357421875,13414.794921875,867.0,344.0,26381.1640625,841.5999755859375,17944.171875,22105.0,898.0,19505.0,1256.0,26361.9921875,1004.6181030273438,1537.238037109375,3861.589599609375,1727.6617431640625,1030.2984619140625,2676.62451171875,1856.96875,3000.5751953125,811.7982177734375
